ID,Artist,Release_Title,Style,Year,Country,Label,Format,Have,Want,Mean
3924,Joey Beltram , Metro,Techno,1996,Germany,Tresor; Tresor Records; Tresor Records; Edition Tr,Vinyl; 12"; 45 RPM,776,233,00504
884651,Shake , 5% Solution,Techno,1996,US,Metroplex; Interface Records; Computer Literate; E,Vinyl; 12"; 33 ⅓ RPM; Repress,246,718,00482
20377,Infiniti , The Infiniti Collection,Techno,1996,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM,488,469,00478
25925,Resilent , 1.1 / 1.2 / 2,Techno,1996,Germany,Chain Reaction; BCP; BMG Ufa,Vinyl; 12"; 33 ⅓ RPM,415,513,00464
29222,Joey Beltram , Instant,Techno,1996,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM,639,282,00460
824152,Ian Pooley , Chord Memory,Techno,1996,Germany,Force Inc. Music Works,Vinyl; 12"; Picture Disc; 33 ⅓ RPM,592,324,00458
5984,Ian Pooley , Chord Memory,Techno,1996,Germany,Force Inc. Music Works; Force Inc. Music Works,Vinyl; 12"; 33 ⅓ RPM,442,470,00456
21244,Carl Craig Presents Paperclip People , The Floor EP,Techno,1996,UK,Open; Planet E Communications; Inc.; Whitfield Mas,Vinyl; 12"; 33 ⅓ RPM; EP,599,313,00456
874,Orbital , Satan Live,Techno,1996,UK,Internal; Internal; Internal; Internal Records; In,CD; EP,858,39,00448
22643,Population One , Two Sides To Every Story,Techno,1996,US,Metroplex; Submerge; Metroplex Records; Inc.,Vinyl; 12"; 33 ⅓ RPM,443,453,00448
50881,Supreme Truth , The Supreme Truth,Techno,1996,Germany,Ongaku Musik; Studio-Nord-Bremen; Klangfabrik,Vinyl; 12",632,254,00443
29921,Scan 7 , Dark Territory,Techno,1996,Germany,Tresor; Hidden Territory Studio,Vinyl; 12"; Album,509,361,00435
25588,Cari Lekebusch , For Those Who Know,Techno,1996,Sweden,Hybrid,Vinyl; 12"; Album,432,425,00428
20896,Hardfloor , Strikeout,Techno,1996,Germany,Harthouse,Vinyl; 12"; 33 ⅓ RPM; Limited Edition,718,136,00427
35579,Dark Comedy , Seven Days,Techno,1996,Belgium,Elypsia; Tedra Music; Art Of Dance; Elypsia; Elyps,Vinyl; 12"; 45 RPM,554,293,00423
6039,Cristian Vogel , Bite & Scratch,Techno,1996,Germany,Tresor,Vinyl; 12",636,209,00422
11179,Outline , Examined Life EP,Techno,1996,UK,Blueprint; Impress; Blueprint Records; Blueprint R,Vinyl; 12"; 33 ⅓ RPM; EP,486,352,00419
41401,Deneuve , Maxi,Techno,1996,US,Telepathic Recordings; IntelliNET; National Sound ,Vinyl; 12"; 33 ⅓ RPM,173,662,00417
8202,Paddee & A.S.I.O.* , Blue Harvest,Techno,1996,Australia,Juice Records,Vinyl; 12"; 45 RPM,191,635,00413
6638,Neil Landstrumm , Praline Horse,Techno,1996,Germany,Tresor; Tresor Records; Tresor Records; Edition Tr,Vinyl; 12"; 33 ⅓ RPM,610,216,00413
36619,Blue Maxx , Unicorn,Techno,1996,US,Synewave,Vinyl; 12",332,490,00411
6230,Brother From Another Planet , Updating The Existing Systems,Techno,1996,US,7th City; 7th City; 7th City Distribution; Seventh,Vinyl; 12"; 33 ⅓ RPM,226,594,00410
24658,Carl Craig , DJ,Techno,1996,Germany,Studio !K7; DJ-Kicks,Vinyl; 12"; Single Sided; 33 ⅓ RPM; EP,606,213,00409
13211,Morph , The Advent Remixes,Techno,1996,US,Synewave; Akoma Workx,Vinyl; 12"; 45 RPM,571,246,00408
2519,Mould Impression , 6 Hours,Techno,1996,UK,Primate Recordings; MPO; Copyright Control; Primat,Vinyl; 12"; 33 ⅓ RPM,678,135,00406
34901,Fred Giannelli , 1st Premonition,Techno,1996,Germany,Superstition; Telepathic Recordings; PIAS; EFA; Tu,Vinyl; 12"; 33 ⅓ RPM,237,570,00403
13210,Counterpoint , Jigsaw,Techno,1996,US,Synewave; Geometric Music; LFO Studios; Specialty ,Vinyl; 12"; 33 ⅓ RPM,421,375,00398
13861,Ken Ishii , Overlap Edition 1/2,Techno,1996,Belgium,R & S Records; R & S Records; R & S Records; Dubpl,Vinyl; 12"; 45 RPM,658,132,00395
18639,Fred Fresh* , Logical Grooves,Techno,1996,Sweden,Hybrid; Hybrid Productions; Planet Rhythm Records;,Vinyl; 12",245,542,00393
20465,RND , Codebase,Techno,1996,Sweden,Drumcode; Prime Distribution; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,633,151,00392
19343,Cheap Knob Gags , #2,Techno,1996,UK,Cheap Knob Gags; MPO,Vinyl; 12"; 45 RPM,206,576,00391
99507,Aquila , Ritual EP,Techno,1996,Australia,Aerial Recordings,Vinyl; 12"; EP,189,591,00390
743,Infiniti , The Infiniti Collection,Techno,1996,Germany,Tresor; Interfisch Records GmbH; Metroplex; EFA; B,CD; Compilation,469,309,00389
1287,Ian O'Brien , Monkey Jazz,Techno,1996,UK,Ferox Records,Vinyl; 12"; 33 ⅓ RPM,422,357,00389
10783,Underworld , Pearl's Girl,Techno,1996,UK,Junior Boy's Own; Junior Boy's Own; Junior Boy's O,Vinyl; 12"; 33 ⅓ RPM; Single,612,140,00376
6176,Female , Pelotone,Techno,1996,UK,Downwards,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,523,226,00374
18190,Infiniti , Higher,Techno,1996,Germany,Tresor,Vinyl; 12",332,406,00369
26063,Space DJz , Return To Earth,Techno,1996,UK,Infonet; Infonet Electronic Recordings; Copyright ,Vinyl; 12"; 33 ⅓ RPM,442,287,00364
10094,R.Bartz* , The Endless Tales Of Saug 27,Techno,1996,Germany,Kurbel; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM,487,228,00357
33607,Wavescape , Silicon Jazz E.P.,Techno,1996,UK,4th Wave,Vinyl; 12"; EP; 33 ⅓ RPM,193,511,00352
32393,The Advent , New Adventures ,Techno,1996,Europe,Internal; Internal Records; Internal Records; Nati,Vinyl; 12"; 33 ⅓ RPM,582,123,00352
113747,Brad Strider* , Bradley's Beat (Part One),Techno,1996,Belgium,Xtra Nova,Vinyl; 12"; 45 RPM; Limited Edition; Single Sided,210,493,00351
18720,Throb , Skylines E.P.,Techno,1996,UK,Primate Recordings; Masterpiece; MPO; Dreamroot St,Vinyl; 12"; 33 ⅓ RPM; EP,505,185,00345
77682,Various , Art Of Dance Sampler,Techno,1996,US,Art Of Dance,Vinyl; 12"; 33 ⅓ RPM; Limited Edition; Sampler,302,379,00340
1136069,Jeff Mills , Kat Moda EP,Techno,1996,US,Purpose Maker,Vinyl; 12"; White Label; Promo; EP,77,604,00340
90510,X,Men (9) ,Techno,1996,Germany,Tanjobi,Vinyl; 12",72,598,00335
29727,Holy Ghost* , The Mind Control Of Candy Jones,Techno,1996,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM; Album,471,197,00334
212572,Aquila , Cycle EP,Techno,1996,Australia,Aerial Recordings; Juice Records; IntelliNET; Aeri,Vinyl; 12"; 33 ⅓ RPM; EP,129,540,00334
6516,Sound Enforcer , 2nd Series "Icon EP",Techno,1996,UK,Blunted; Blunted Vinyl; Island Records; Island Rec,Vinyl; 12"; EP; 45 RPM,513,152,00332
14133,Sympletic , At Long Last,Techno,1996,UK,Warp Records; MPO; The Exchange; Warp Records Limi,Vinyl; 12"; 33 ⅓ RPM,345,318,00331
18713,Jeff Mills , Mix Up Vol. 2,Techno,1996,Europe,S3; S3; Mix-Up; Sony Music Entertainment (Japan) I,Vinyl; 12",346,309,00327
8431,Item One , Brainsurfer,Techno,1996,Germany,Kurbel; EFA; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM,473,169,00321
72508,Ghetto Blaster , Harras,Techno,1996,Germany,Kurbel,Vinyl; 12"; 33 ⅓ RPM,465,165,00315
54491,Obscurum , Syncopate,Techno,1996,Germany,Element Com; Dubplates & Mastering; Neuton,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,197,428,00312
20206,Alexi Delano , Madness Continuum,Techno,1996,Sweden,Svek,Vinyl; 12"; 33 ⅓ RPM,145,478,00311
238162,Spiral Tribe , EP 23 No. 3,Techno,1996,France,Network23,Vinyl; 12"; EP,166,457,00311
214410,Les Boucles Etranges , LBE 001,Techno,1996,France,Les Boucles Etranges,Vinyl; 12",439,173,00306
84986,Vortex (2) , Neuroscope EP,Techno,1996,Belgium,Subsounds; Subsounds,Vinyl; 12"; EP; 33 ⅓ RPM,342,268,00305
89269,Lee Renacre , Phat Girl EP,Techno,1996,UK,Format Records; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,136,472,00304
42536,The Joyride , The Non,Techno,1996,US,Sensuist Records,Vinyl; 12"; EP,125,479,00302
17093,Joey Beltram , Classics,Techno,1996,Belgium,R & S Records; R & S Records; Atmosphere Records; ,CD; Compilation,443,152,00297
153094,Spiral Tribe , Ep 23 No. 1,Techno,1996,France,Network23,Vinyl; 12"; EP,172,422,00297
54857,Subhead , 002,Techno,1996,UK,Subhead,Vinyl; 12"; 33 ⅓ RPM,338,250,00294
134357,Crystal* , Offworld Redliner Electronics,Techno,1996,France,Network23,Vinyl; 12"; 33 ⅓ RPM,233,354,00293
38403,Claude Young , DJ,Techno,1996,Germany,Studio !K7; DJ-Kicks,Vinyl; 12"; EP; Single Sided,389,196,00292
6451,Regis , Application Of Language,Techno,1996,UK,Downwards; The Exchange; Downwards; Downwards,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,340,239,00289
121459,Herwig Maurer , M.C.U.,Techno,1996,US,Telepathic Recordings; IntelliNET; Turning ShrineS,Vinyl; 12",149,429,00289
136373,Esoteric , Curley And Ramon,Techno,1996,UK,Utmostfear,Vinyl; 12"; 33 ⅓ RPM,233,346,00289
9484,Phenomyna , Scratch,Techno,1996,UK,Otherworld Recordings,Vinyl; 12"; 33 ⅓ RPM,194,382,00288
12722,DJ Hyperactive , Organ Donor,Techno,1996,UK,Missile Records; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,405,165,00285
149794,Bybo , Signal Vol 2,Techno,1996,France,Surface Records France,Vinyl; 12"; 33 ⅓ RPM,92,479,00285
35066,Various , Birth Of A Nation Part II,Techno,1996,US,Black Nation Records; National Sound Corporation; ,Vinyl; 12"; 33 ⅓ RPM,331,236,00283
46801,Jeff Mills , Purpose Maker Compilation,Techno,1996,US,Purpose Maker,CD; Compilation,422,144,00283
954,Millsart , Humana,Techno,1995,US,Axis; Millsart; BMG Ariola; Millsart; BMG Ariola; ,Vinyl; 12"; 33 ⅓ RPM,2313,1851,02082
4915,Convextion , Convextion,Techno,1995,US,Matrix; Matrix Records; Metropolis Mastering; Ltd,Vinyl; 12"; 33 ⅓ RPM,618,2409,01513
28301,Underworld , Born Slippy,Techno,1995,UK,Junior Boy's Own; Junior Boy's Own; Junior Boy's O,Vinyl; 12"; Single; 33 ⅓ RPM,1248,1618,01433
7325,Slam , Positive Education,Techno,1995,UK,Soma Quality Recordings,Vinyl; 12",1703,759,01231
5381,Dave Clarke , Red Three,Techno,1995,UK,Deconstruction; Bush; BMG Records; BMG Records; Th,Vinyl; 12"; 33 ⅓ RPM,1728,603,01165
6114,Man Made , Space Wreck / Industry,Techno,1995,US,Fragile Records; National Sound Corporation; Akoma,Vinyl; 12"; 33 ⅓ RPM,1198,904,01051
6171,Surgeon , Surgeon EP,Techno,1995,UK,Downwards; Plastic Head Music Distribution Ltd.; D,Vinyl; 12"; 45 RPM; EP; Repress,1103,859,00981
17543,Blue Arsed Fly , In The Bag EP,Techno,1995,UK,Ferox Records; Ferox; Ferox; Copyright Control; Tr,Vinyl; 12"; 33 ⅓ RPM; EP,420,1176,00798
51151,Joey Beltram , Places,Techno,1995,Germany,Tresor; The Exchange,Vinyl; 12"; 33 ⅓ RPM; EP,842,677,00759
4490,Neil Landstrumm , Index Man E.P.,Techno,1995,UK,Peacefrog Records; Peace Frog; MPO,Vinyl; 12"; 33 ⅓ RPM; EP,658,828,00743
4858,Neil Landstrumm , Brown By August,Techno,1995,UK,Peacefrog Records; Peacefrog Records; Peacefrog Re,Vinyl; 12"; 33 ⅓ RPM; Album,614,753,00683
17991,Synchrojack , Cash Machines,Techno,1995,UK,Ferox Records; Ferox; Ferox; Copyright Control; Tr,Vinyl; 12"; 33 ⅓ RPM,397,937,00667
33578,Laurent Garnier , Club Traxx EP,Techno,1995,UK & Europe,F Communications; F Communications; F Communicatio,Vinyl; 12"; EP; 45 RPM; 33 ⅓ RPM,985,335,00660
4611,Octave One , Foundation EP,Techno,1995,US,430 West; Munchman Music; 430 West Records; O-1 Pr,Vinyl; 12"; EP; 45 RPM; 33 ⅓ RPM,656,652,00654
15340,LFO vs. FUSE* , Loop,Techno,1995,Canada,Plus 8 Records; Plus 8 Records; Plus 8 Music; Mute,Vinyl; 12"; Single Sided; Limited Edition,459,829,00644
18722,Dave Clarke , Red 3,Techno,1995,Belgium,Re-load Records,Vinyl; 12"; 33 ⅓ RPM,890,342,00616
12715,Freddie Fresh* & Tim Taylor , The Penguin / Scissorhands,Techno,1995,UK,Missile Records; Analog Studios; Copyright Control,Vinyl; 12"; 45 RPM,581,652,00616
21597,Joey Beltram , Game Form,Techno,1995,Germany,Tresor; Logic Records,Vinyl; 12"; 45 RPM,771,411,00591
24998,Variable Frequency Technician , The Arrival,Techno,1995,Canada,Probe Records; IntelliNET; Plus 8 Music; Mute Song,Vinyl; 12"; 33 ⅓ RPM,300,847,00573
67046,Black Scorpion , Empyrion,Techno,1995,Netherlands,ESP Records; The All Blacks B.V.; The All Blacks B,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,393,742,00567
23578,Underworld , Rez / Cowgirl,Techno,1995,UK,Junior Boy's Own; Lemonworld; Lemonworld; RTM; RTM,Vinyl; 12"; 33 ⅓ RPM; Repress,771,325,00548
32658,Chris Sattinger , Thinkless Thoughts,Techno,1995,US,Synewave; Synewave,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,385,703,00544
34600,Octave One , Conquered Nation,Techno,1995,US,430 West; O-1 Productions; Munchman Music; 430 Wes,Vinyl; 12"; 33 ⅓ RPM,623,461,00542
39054,DJ Hell* , Albino EP,Techno,1995,Germany,Disko B; EFA; Sub-Up-Records Musikverlag; Disko B,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP; Stereo,772,306,00539
4697,Claude Young , Nocturnal,Techno,1995,Netherlands,Djax-Up-Beats; Djax Records; Djax Records; Djax Mu,Vinyl; 12"; 33 ⅓ RPM,509,559,00534
17398,Carl Craig , Science Fiction,Techno,1995,UK,Blanco Y Negro,Vinyl; 12"; 45 RPM,849,213,00531
34526,Octave One , Cymbolic,Techno,1995,US,430 West; Munchman Music; 430 West Records; Metrop,Vinyl; 12"; 33 ⅓ RPM,535,516,00525
73394,Silent Phase , (The Theory Of),Techno,1995,Belgium,R & S Records; Transmat; Transmat; R & S Records; ,Vinyl; LP; Album,540,496,00518
57365,Scan 7 , Invisible Thoughts EP,Techno,1995,US,Somewhere In Detroit; Black Planet Studios; Nation,Vinyl; 12"; EP; 45 RPM,180,808,00494
14795,Dave Angel , Tales Of The Unexpected,Techno,1995,UK & Europe,Blunted; Blunted,Vinyl; LP; Album,631,348,00489
9980,Phenomyna , ART 5.2,Techno,1995,UK,Applied Rhythmic Technology (ART),Vinyl; 12"; 33 ⅓ RPM,307,652,00479
36504,Underworld , Born Slippy,Techno,1995,UK,Junior Boy's Own,Vinyl; 12"; 33 ⅓ RPM,489,461,00475
18277,Tan,Ru ,Techno,1995,UK,Trelik; Zarnak Studios; The Sonic Kitchen; London;,Vinyl; 12"; 33 ⅓ RPM,331,605,00468
72965,Perbec , Perbec E.P.,Techno,1995,UK,Ifach; UXB Studios; Ifach Studio,Vinyl; 12"; 33 ⅓ RPM; EP,299,613,00456
4842,The Advent , Interference EP,Techno,1995,UK,Internal; Internal; C.Eye.C Productions,Vinyl; 12"; EP; 45 RPM,385,518,00451
23029,Schatrax , #2,Techno,1995,UK,Schatrax,Vinyl; 12"; White Label; 33 ⅓ RPM,243,649,00446
73641,Dusk , Aquarian Project,Techno,1995,UK,Peacefrog Records; MPO; The Exchange,Vinyl; 12"; 33 ⅓ RPM,428,460,00444
54821,Insync & Mysteron EP* , Dissolve,Techno,1995,UK,Plink Plonk; Plink Plonk; Plink Plonk; CBA Product,Vinyl; 12"; 33 ⅓ RPM; EP,302,568,00435
11293,Tobias Schmidt , Occupation EP,Techno,1995,UK,Sativae Recordings; Copyright Control; P.R. Record,Vinyl; 12"; 33 ⅓ RPM; EP,422,436,00429
36966,KT,19941 / Da Sampla ,Techno,1995,US,Puzzlebox Records; Metropolis Mastering; Ltd; Puzz,Vinyl; 12"; 33 ⅓ RPM,249,609,00429
262,Hell , Original Street Techno,Techno,1995,Germany,Disko B; EFA; BBC Radio 1,Vinyl; 12"; 33 ⅓ RPM,657,182,00419
33410,Repeat , Lilt,Techno,1995,UK,A13; A13 Productions; A13 Productions; UXB Studios,Vinyl; 12"; 33 ⅓ RPM,265,549,00407
17537,C Vogel* , Artists In Charge Of Expert Systems,Techno,1995,UK,Mosquito,Vinyl; 12"; 33 ⅓ RPM,451,358,00404
1104766,Surgeon , Pet 2000,Techno,1995,UK,Downwards; Downwards; Composition; Plastic Head Di,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,389,412,00400
76045,As One , Reflections On Reflections,Techno,1995,UK,New Electronica; Plaid Bubble; Beechwood Music Ltd,Vinyl; LP; Album,315,483,00399
64854,Björk , Hyperballad (LFO Mixes),Techno,1995,UK,One Little Indian; Björk Overseas Ltd.; Björk Over,Vinyl; 10"; 45 RPM; Single; Promo,556,240,00398
59801,New Balance (2) , Up & Down / Kick The House,Techno,1995,Germany,Techno Tribe,Vinyl; 12",168,614,00391
12997,Neil Landstrumm , The Paskal E.P,Techno,1995,UK,Mosquito; Damont; Mosquito Recordings,Vinyl; 12"; 33 ⅓ RPM; EP,364,417,00390
12391,Percy X , X Trak 1,Techno,1995,UK,Soma Quality Recordings,Vinyl; 12",469,295,00382
30846,The Sabres Of Paradise , Sabresonic II,Techno,1995,UK,Warp Records,Vinyl; LP,371,386,00378
34076,Ian Pooley , Twin Gods Vol. 2,Techno,1995,Germany,Force Inc. Music Works; T'N'I Productions; Force I,Vinyl; 12"; 33 ⅓ RPM,430,325,00377
34231,The Source Experience , Synaesthesia,Techno,1995,Belgium,R & S Records; R & S Records; R & S Records; R & S,Vinyl; 12"; 33 ⅓ RPM,235,517,00376
24994,QIX , Chocolate Chicken,Techno,1995,Canada,Probe Records; IntelliNET; Plus 8 Music; Mute Song,Vinyl; 12"; 33 ⅓ RPM,322,411,00366
16832,Ellery Cowles , Glaxy Of Interval,Techno,1995,Netherlands,Djax-Up-Beats,Vinyl; 12"; 33 ⅓ RPM,280,428,00354
5998,Kosmic Messenger , Eye 2 Eye,Techno,1995,UK,Plink Plonk; Plink Plonk; Plink Plonk; Copyright C,Vinyl; 12"; 33 ⅓ RPM,366,335,00350
43500,Dave Angel , Handle With Care E.P,Techno,1995,UK & Europe,Blunted; Island Records; Island Records Ltd.; Isla,Vinyl; 12"; 33 ⅓ RPM; EP,447,253,00350
1146219,Regis , Montreal,Techno,1995,UK,Downwards; Downwards; Downwards; SNA,Vinyl; 12"; 45 RPM; 33 ⅓ RPM; Reissue,321,361,00341
9197,Eco Tourist , Wild Lettuce / Downtown Chic,Techno,1995,UK,Rewired,Vinyl; 12"; 45 RPM,152,524,00338
18754,Jiri.Ceiver , Osiac,Techno,1995,Germany,Harthouse; Harthouse,Vinyl; 12"; 45 RPM,389,281,00335
90489,Jark Prongo , Interdox,Techno,1995,Netherlands,Pssst Music; Pssst Music; Pssst Music; Somefour; S,Vinyl; 12"; 33 ⅓ RPM,241,430,00335
40894,Sunrise Society , Edge Of Chaos / Northern Lights,Techno,1995,UK,Pacific Records,Vinyl; 12"; 33 ⅓ RPM,296,359,00327
45749,C.J. Bolland* , Neural Paradox,Techno,1995,Belgium,R & S Records; R & S Records; R & S Records; R & S,Vinyl; 12"; 45 RPM,516,130,00323
34495,Fawn , Klip,Techno,1995,UK,NovaMute,Vinyl; 12"; 33 ⅓ RPM,435,211,00323
12691,Percy X , Odyssey / RD600,Techno,1995,UK,Soma Quality Recordings,Vinyl; 12"; 33 ⅓ RPM,347,287,00317
66617,Speedy J , Pullover,Techno,1995,Germany,Dos Or Die Recordings,Vinyl; 12",454,176,00315
34837,Rozzo , Zorro,Techno,1995,UK,Bush; Bush Music; Bush Music,Vinyl; 12"; 33 ⅓ RPM,455,168,00311
8304,Nu Era , Stars,Techno,1995,Belgium,SSR Records,Vinyl; 12"; 33 ⅓ RPM,255,368,00311
34331,Green Velvet , Flash,Techno,1995,Belgium,Yeti Records,Vinyl; 12",238,380,00309
48499,X,313 ,Techno,1995,US,Generator Records,Vinyl; 12"; 33 ⅓ RPM,380,239,00309
170524,Clever 'n Smart , Sharp Six,Techno,1995,Germany,Superstition; Freibank; Superstition Records; Supe,Vinyl; 12"; 33 ⅓ RPM,109,503,00306
4841,The Advent , Manipulate EP,Techno,1995,UK,Internal; Internal Records; C.Eye.C Productions,Vinyl; 12"; EP,330,277,00303
21431,Cristian Vogel , Defunkt,Techno,1995,UK,Solid Recordings; P.R. Records Limited,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,269,310,00289
19782,Dave Clarke , Red 3,Techno,1995,UK,Deconstruction,Vinyl; 12"; Promo,302,271,00286
10476,Der Dritte Raum , Elektro Disko ,Techno,1995,Germany,Harthouse; Moonquake Music; BMG Ufa; Harthouse; Ha,Vinyl; 12"; 33 ⅓ RPM; EP,300,273,00286
40712,D.J. Power Out* , Serge E.P. #1,Techno,1995,US,Geometric; Short Circuit,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,296,273,00284
26228,Unknown Force , Circuit Maximus / Internal Drive,Techno,1995,US,430 West; Metropolis Mastering; Ltd; Direct Force ,Vinyl; 12"; 45 RPM,347,221,00284
10570,Portion Reform , Accidents In The Workplace,Techno,1995,UK,Downwards; Downwards; Composition,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,341,228,00284
29273,Joey Beltram , Places,Techno,1995,Germany,Tresor; Logic Records; Logic Records; Logic Record,CD; Album,363,201,00282
79508,Scott Edwards* , Electronic Espionage,Techno,1995,UK,Fifth Freedom,Vinyl; 12",102,461,00281
668,Ken Ishii , Jelly Tones,Techno,1995,UK & Europe,R & S Records; R & S Records; R & S Records; R & S,CD; Album,483,80,00281
48280,Felix Da Housecat , Metropolis Present Day ? Thee Remixes Part II: Su,Techno,1995,Belgium,Radikal Fear,Vinyl; 12"; 33 ⅓ RPM,427,131,00279
1104810,Surgeon , Surgeon EP,Techno,1995,UK,Downwards; Downwards; Composition,Vinyl; 12"; 45 RPM; EP; Repress,122,430,00276
608,Ismistik , Remain,Techno,1995,Netherlands,Djax-Up-Beats; Djax Records; Djax Records; Djax Mu,CD; Album,163,369,00266
29935,Richard Devine , Sculpt,Techno,1995,US,Tape; National Sound Corporation,Vinyl; LP; Album; Limited Edition,181,344,00262
301067,Bellini* / Skeela , Punto G,Techno,1995,Italy,Spock,Vinyl; 12"; 33 ⅓ RPM,75,446,00260
160245,Surgeon , Electronically Tested,Techno,1995,UK,Downwards,Vinyl; 12"; 33 ⅓ RPM; EP,281,236,00258
43176,Gigi Galaxy , The Casual Pimp EP,Techno,1995,US,Teknotika Records; Submerge,Vinyl; 12"; 33 ⅓ RPM; EP,262,253,00257
13213,Damon Wild , Red Dog,Techno,1995,US,Synewave,Vinyl; 10",297,215,00256
15197,Joey Beltram , Game Form,Techno,1995,US,Logic Records; Logic Records,Vinyl; 12"; 33 ⅓ RPM,332,179,00255
40516,Dynamic Structure II* , Dark Sync,Techno,1995,Belgium,Re-load Records; Big Time International; No Produc,Vinyl; 12",354,152,00253
1074291,Ellen Allien , Ellen Allien E.P.,Techno,1995,Germany,Championsound; Championsound; Championsound; The E,Vinyl; 12"; 33 ⅓ RPM; EP,211,296,00253
95478,Tons Of Tones , Teardrops,Techno,1995,Netherlands,Urban Sound Of Amsterdam,Vinyl; 12"; 33 ⅓ RPM,141,365,00253
26360,Gagarin Kongress , Astralleib,Techno,1995,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM,344,160,00252
103069,Majestic (3) , The Rain / Caprock,Techno,1995,Netherlands,Taste Recordings,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,171,329,00250
97343,Spirit Man , Art Of Living E.P.,Techno,1995,US,Sonic Mind; 7th City Distribution,Vinyl; 12"; EP,167,329,00248
54760,Dave Angel , Handle With Care EP,Techno,1995,UK,Blunted,Vinyl; 12"; Promo; EP,186,310,00248
23695,Various , Networks.1 ,Techno,1995,Germany,Stud!o K7; NetWORKS; RTD,Vinyl; LP; Compilation,349,143,00246
59410,Mark Broom , Intron,Techno,1995,UK,Pure Plastic; UXB Studios; Kudos,Vinyl; 12"; 33 ⅓ RPM,188,297,00242
19889,Sensurreal , Excuse Our Dust,Techno,1995,Netherlands,Beam Me Up!; PIAS; High Fashion Music; Sensurround,Vinyl; 12"; 33 ⅓ RPM,208,274,00241
1730184,LFO vs. FUSE* , Loop,Techno,1995,Canada,Plus 8 Records; Plus 8 Records; Plus 8 Music; Mute,Vinyl; 12"; Single Sided; Limited Edition,11,469,00240
2135,Dave Clarke , Red. 2 (Of 3),Techno,1994,UK,Bush; The Exchange; Pinnacle Recuts; Bush Music; B,Vinyl; 12"; 45 RPM,2418,1265,01841
3367,Jeff Mills , Growth,Techno,1994,US,Axis; Axis; Millsart; BMG Ariola; National Sound C,Vinyl; 12"; 33 ⅓ RPM,2348,942,01645
3368,Jeff Mills , Cycle 30,Techno,1994,US,Axis; Millsart; BMG Ariola; Millsart; BMG Ariola; ,Vinyl; 12"; 33 ⅓ RPM,2308,897,01602
5380,DJ Hell* , Hell Ärgere Dich Nicht,Techno,1994,Germany,Disko B; Disko B; Sub-Up-Records Musikverlag; EFA;,Vinyl; 12"; 33 ⅓ RPM,1856,1093,01474
2134,Dave Clarke , Red. 1 (Of 3),Techno,1994,UK,Bush; Bush; Bush; Pinnacle Recuts; The Exchange; T,Vinyl; 12"; 45 RPM,2051,854,01452
4496,Planetary Assault Systems , Planetary Funk Vol. 4,Techno,1994,UK,Peacefrog Records; Space Station Ø; Peace Frog; JT,Vinyl; 12"; 33 ⅓ RPM,1401,1145,01273
20052,Infiniti , Game One / Think Quick,Techno,1994,US,Metroplex; National Sound Corporation; Submerge; E,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,1203,1277,01240
7754,Jeff Mills , The Extremist,Techno,1994,Germany,Tresor; BMG; Tresor Records; Millsart; BMG UFA; EF,Vinyl; 12"; 33 ⅓ RPM; Limited Edition,1665,564,01114
1943,Joey Beltram , The Caliber EP,Techno,1994,UK,Warp Records; Warp Records Limited; Warp Records L,Vinyl; 12"; 45 RPM; EP,1099,995,01047
11361,Dave Clark* , Red 2 (Remixes),Techno,1994,Belgium,Re-load Records; True Love Publishing; Bush Music;,Vinyl; 12"; 33 ⅓ RPM,1540,478,01009
18212,Laurent Garnier , Astral Dreams,Techno,1994,France,F Communications; F Communications; F Communicatio,Vinyl; 12"; 33 ⅓ RPM; Single Sided; Etched,1388,387,00887
7018,Kenny Larkin , Catatonic,Techno,1994,Belgium,R & S Records,Vinyl; 12"; 33 ⅓ RPM,1239,531,00885
118901,Nu,Era* ,Techno,1994,UK,Reflective; JTS Studios; SRD,Vinyl; LP; Album,121,1504,00812
6142,Jeff Mills , Confidentials 1,Techno,1994,US,Axis; National Sound Corporation,Vinyl; 12"; 33 ⅓ RPM,971,526,00748
28683,Kenny Larkin , Azimuth,Techno,1994,UK,Warp Records,Vinyl; LP; Album,443,828,00635
